reporting_period,reporting_date,customer_id,total_rentals,total_payment_amount
Day,2022-07-07,47,1,5.99
Day,2022-07-07,78,1,5.99
Day,2022-07-07,153,1,5.99
Day,2022-07-07,175,1,5.99
Day,2022-07-07,208,1,5.99
Day,2022-07-07,259,1,5.99
Day,2022-07-07,336,1,5.99
Day,2022-07-07,338,1,5.99
Day,2022-07-07,347,1,5.99
Day,2022-07-07,353,1,5.99
Day,2022-07-07,391,1,5.99
Day,2022-07-07,421,1,5.99
Day,2022-07-07,464,1,5.99
Day,2022-07-07,504,1,5.99
Day,2022-07-07,524,1,5.99
Day,2022-07-07,558,1,5.99
Day,2022-07-07,569,1,5.99
Day,2022-07-08,27,1,5.99
Day,2022-07-08,66,1,5.99
Day,2022-07-08,80,1,5.99
Day,2022-07-08,95,1,5.99
Day,2022-07-08,141,1,5.99
Day,2022-07-08,153,1,5.99
Day,2022-07-08,154,1,5.99
Day,2022-07-08,273,1,5.99
Day,2022-07-08,277,1,5.99
Day,2022-07-08,366,1,5.99
Day,2022-07-08,383,1,5.99
Day,2022-07-08,388,1,5.99
Day,2022-07-08,390,1,5.99
Day,2022-07-08,457,1,5.99
Day,2022-07-08,490,1,5.99
Day,2022-07-08,528,1,5.99
Day,2022-07-08,545,1,5.99
Day,2022-07-09,37,1,5.99
Day,2022-07-09,92,1,5.99
Day,2022-07-09,117,1,5.99
Day,2022-07-09,221,1,5.99
Day,2022-07-09,233,1,5.99
Day,2022-07-09,258,1,5.99
Day,2022-07-09,266,1,5.99
Day,2022-07-09,281,1,5.99
Day,2022-07-09,311,1,5.99
Day,2022-07-09,312,1,5.99
Day,2022-07-09,313,1,5.99
Day,2022-07-09,325,1,5.99
Day,2022-07-09,326,1,5.99
Day,2022-07-09,358,1,5.99
Day,2022-07-09,373,1,5.99
Day,2022-07-09,398,1,5.99
Day,2022-07-09,411,1,5.99
Day,2022-07-09,419,1,5.99
Day,2022-07-09,473,1,5.99
Day,2022-07-09,502,1,5.99
Day,2022-07-09,573,1,5.99
Day,2022-07-10,11,1,5.99
Day,2022-07-10,70,1,5.99
Day,2022-07-10,84,1,5.99
Day,2022-07-10,168,1,5.99
Day,2022-07-10,188,1,5.99
Day,2022-07-10,191,1,5.99
Day,2022-07-10,199,1,5.99
Day,2022-07-10,203,1,5.99
Day,2022-07-10,221,1,5.99
Day,2022-07-10,231,1,5.99
Day,2022-07-10,238,1,5.99
Day,2022-07-10,242,1,5.99
Day,2022-07-10,330,1,5.99
Day,2022-07-10,355,1,5.99
Day,2022-07-10,427,1,5.99
Day,2022-07-10,517,1,5.99
Day,2022-07-10,519,1,5.99
Day,2022-07-10,598,1,5.99
Day,2022-07-11,60,1,5.99
Day,2022-07-11,79,1,5.99
Day,2022-07-11,101,1,5.99
Day,2022-07-11,102,1,5.99
Day,2022-07-11,189,1,5.99
Day,2022-07-11,257,1,5.99
Day,2022-07-11,275,1,5.99
Day,2022-07-11,284,1,5.99
Day,2022-07-11,294,1,5.99
Day,2022-07-11,314,1,5.99
Day,2022-07-11,344,1,5.99
Day,2022-07-11,352,1,5.99
Day,2022-07-11,536,1,5.99
Day,2022-07-11,569,1,5.99
Day,2022-07-12,23,1,5.99
Day,2022-07-12,38,1,5.99
Day,2022-07-12,71,1,5.99
Day,2022-07-12,107,1,5.99
Day,2022-07-12,158,1,5.99
Day,2022-07-12,172,1,5.99
Day,2022-07-12,245,1,5.99
Day,2022-07-12,257,1,5.99
Day,2022-07-12,300,1,5.99
Day,2022-07-12,321,1,5.99
Day,2022-07-12,360,1,5.99
Day,2022-07-12,400,1,5.99
Day,2022-07-12,428,1,5.99
Day,2022-07-12,471,1,5.99
Day,2022-07-12,482,1,5.99
Day,2022-07-12,488,1,5.99
Day,2022-07-12,509,1,5.99
Day,2022-07-12,539,1,5.99
Day,2022-07-12,582,1,5.99
Day,2022-07-26,149,1,5.99
Day,2022-07-26,441,1,5.99
Day,2022-07-27,67,1,5.99
Day,2022-07-27,97,1,5.99
Day,2022-07-27,101,1,5.99
Day,2022-07-27,223,1,5.99
Day,2022-07-27,232,1,5.99
Day,2022-07-27,276,1,5.99
Day,2022-07-27,309,1,5.99
Day,2022-07-27,407,1,5.99
Day,2022-07-27,488,1,5.99
Day,2022-07-27,520,1,5.99
Day,2022-07-27,545,1,5.99
Day,2022-07-27,565,1,5.99
Day,2022-07-27,578,1,5.99
Day,2022-07-27,583,1,5.99
Day,2022-07-28,2,1,5.99
Day,2022-07-28,51,1,5.99
Day,2022-07-28,57,1,5.99
Day,2022-07-28,114,1,5.99
Day,2022-07-28,116,1,5.99
Day,2022-07-28,139,1,5.99
Day,2022-07-28,155,1,5.99
Day,2022-07-28,166,1,5.99
Day,2022-07-28,176,1,5.99
Day,2022-07-28,198,1,5.99
Day,2022-07-28,206,1,5.99
Day,2022-07-28,214,1,5.99
Day,2022-07-28,219,1,5.99
Day,2022-07-28,247,1,5.99
Day,2022-07-28,248,1,5.99
Day,2022-07-28,310,1,5.99
Day,2022-07-28,388,1,5.99
Day,2022-07-28,400,1,5.99
Day,2022-07-28,403,1,5.99
Day,2022-07-28,404,1,5.99
Day,2022-07-28,455,1,5.99
Day,2022-07-28,571,1,5.99
Day,2022-07-29,7,1,5.99
Day,2022-07-29,16,1,5.99
Day,2022-07-29,63,1,5.99
Day,2022-07-29,74,1,5.99
Day,2022-07-29,102,1,5.99
Day,2022-07-29,122,1,5.99
Day,2022-07-29,144,1,5.99
Day,2022-07-29,207,1,5.99
Day,2022-07-29,252,1,5.99
Day,2022-07-29,298,1,5.99
Day,2022-07-29,310,1,5.99
Day,2022-07-29,399,1,5.99
Day,2022-07-29,411,1,5.99
Day,2022-07-29,490,1,5.99
Day,2022-07-29,523,1,5.99
Day,2022-07-29,532,1,5.99
Day,2022-07-29,539,1,5.99
Day,2022-07-29,587,1,5.99
Day,2022-07-30,41,1,5.99
Day,2022-07-30,66,1,5.99
Day,2022-07-30,152,1,5.99
Day,2022-07-30,196,1,5.99
Day,2022-07-30,231,1,5.99
Day,2022-07-30,236,1,5.99
Day,2022-07-30,237,1,5.99
Day,2022-07-30,240,1,5.99
Day,2022-07-30,266,1,5.99
Day,2022-07-30,343,1,5.99
Day,2022-07-30,368,1,5.99
Day,2022-07-30,372,1,5.99
Day,2022-07-30,396,1,5.99
Day,2022-07-30,400,1,5.99
Day,2022-07-30,405,1,5.99
Day,2022-07-30,470,1,5.99
Day,2022-07-30,472,1,5.99
Day,2022-07-30,488,1,5.99
Day,2022-07-30,555,1,5.99
Day,2022-07-30,556,1,5.99
Day,2022-07-31,16,1,5.99
Day,2022-07-31,21,1,5.99
Day,2022-07-31,37,1,5.99
Day,2022-07-31,104,1,5.99
Day,2022-07-31,136,1,5.99
Day,2022-07-31,234,1,5.99
Day,2022-07-31,264,1,5.99
Day,2022-07-31,276,1,5.99
Day,2022-07-31,302,1,5.99
Day,2022-07-31,318,1,5.99
Day,2022-07-31,449,1,5.99
Day,2022-07-31,464,1,5.99
Day,2022-07-31,522,1,5.99
Day,2022-07-31,548,1,5.99
Day,2022-07-31,560,1,5.99
Day,2022-08-01,3,1,5.99
Day,2022-08-01,29,1,5.99
Day,2022-08-01,112,1,5.99
Day,2022-08-01,121,1,5.99
Day,2022-08-01,170,1,5.99
Day,2022-08-01,173,1,5.99
Day,2022-08-01,180,1,5.99
Day,2022-08-01,183,1,5.99
Day,2022-08-01,204,1,5.99
Day,2022-08-01,238,1,5.99
Day,2022-08-01,313,1,5.99
Day,2022-08-01,364,1,5.99
Day,2022-08-01,474,1,5.99
Day,2022-08-01,505,1,5.99
Day,2022-08-01,518,1,5.99
Day,2022-08-01,541,1,5.99
Day,2022-08-02,9,1,5.99
Day,2022-08-02,42,1,5.99
Day,2022-08-02,62,1,5.99
Day,2022-08-02,80,1,5.99
Day,2022-08-02,93,1,5.99
Day,2022-08-02,124,1,5.99
Day,2022-08-02,135,1,5.99
Day,2022-08-02,154,1,5.99
Day,2022-08-02,194,1,5.99
Day,2022-08-02,230,1,5.99
Day,2022-08-02,278,1,5.99
Day,2022-08-02,332,1,5.99
Day,2022-08-02,344,1,5.99
Day,2022-08-02,358,1,5.99
Day,2022-08-02,420,1,5.99
Day,2022-08-02,427,1,5.99
Day,2022-08-02,475,1,5.99
Day,2022-08-02,509,1,5.99
Day,2022-08-02,534,1,5.99
Day,2022-08-02,546,1,5.99
Day,2022-08-16,119,1,5.99
Day,2022-08-16,236,1,5.99
Day,2022-08-16,238,1,5.99
Day,2022-08-16,439,1,5.99
Day,2022-08-17,11,1,5.99
Day,2022-08-17,13,1,5.99
Day,2022-08-17,19,1,5.99
Day,2022-08-17,26,1,5.99
Day,2022-08-17,53,1,5.99
Day,2022-08-17,81,1,5.99
Day,2022-08-17,82,1,5.99
Day,2022-08-17,155,1,5.99
Day,2022-08-17,156,1,5.99
Day,2022-08-17,176,1,5.99
Day,2022-08-17,231,1,5.99
Day,2022-08-17,237,1,5.99
Day,2022-08-17,312,1,5.99
Day,2022-08-17,384,1,5.99
Day,2022-08-17,390,1,5.99
Day,2022-08-17,400,1,5.99
Day,2022-08-17,411,1,5.99
Day,2022-08-17,415,1,5.99
Day,2022-08-17,494,1,5.99
Day,2022-08-17,538,1,5.99
Day,2022-08-17,576,1,5.99
Day,2022-08-18,95,1,5.99
Day,2022-08-18,98,1,5.99
Day,2022-08-18,113,1,5.99
Day,2022-08-18,158,1,5.99
Day,2022-08-18,233,1,5.99
Day,2022-08-18,263,1,5.99
Day,2022-08-18,277,1,5.99
Day,2022-08-18,294,1,5.99
Day,2022-08-18,304,1,5.99
Day,2022-08-18,344,1,5.99
Day,2022-08-18,396,1,5.99
Day,2022-08-18,403,1,5.99
Day,2022-08-18,405,1,5.99
Day,2022-08-18,406,1,5.99
Day,2022-08-18,488,1,5.99
Day,2022-08-18,495,1,5.99
Day,2022-08-18,532,1,5.99
Day,2022-08-18,562,1,5.99
Day,2022-08-18,565,1,5.99
Day,2022-08-18,579,1,5.99
Day,2022-08-19,52,1,5.99
Day,2022-08-19,53,1,5.99
Day,2022-08-19,83,1,5.99
Day,2022-08-19,92,1,5.99
Day,2022-08-19,164,1,5.99
Day,2022-08-19,192,1,5.99
Day,2022-08-19,198,1,5.99
Day,2022-08-19,223,1,5.99
Day,2022-08-19,246,1,5.99
Day,2022-08-19,269,1,5.99
Day,2022-08-19,301,1,5.99
Day,2022-08-19,309,1,5.99
Day,2022-08-19,323,1,5.99
Day,2022-08-19,347,1,5.99
Day,2022-08-19,353,1,5.99
Day,2022-08-19,515,1,5.99
Day,2022-08-19,548,1,5.99
Day,2022-08-19,578,1,5.99
Day,2022-08-20,78,1,5.99
Day,2022-08-20,81,1,5.99
Day,2022-08-20,94,1,5.99
Day,2022-08-20,111,1,5.99
Day,2022-08-20,145,1,5.99
Day,2022-08-20,150,1,5.99
Day,2022-08-20,151,1,5.99
Day,2022-08-20,198,1,5.99
Day,2022-08-20,229,1,5.99
Day,2022-08-20,252,1,5.99
Day,2022-08-20,257,1,5.99
Day,2022-08-20,262,1,5.99
Day,2022-08-20,268,1,5.99
Day,2022-08-20,284,1,5.99
Day,2022-08-20,291,1,5.99
Day,2022-08-20,317,1,5.99
Day,2022-08-20,425,1,5.99
Day,2022-08-20,430,1,5.99
Day,2022-08-20,460,1,5.99
Day,2022-08-20,489,1,5.99
Day,2022-08-20,504,1,5.99
Day,2022-08-20,530,1,5.99
Day,2022-08-20,546,1,5.99
Day,2022-08-20,558,1,5.99
Day,2022-08-20,559,1,5.99
Day,2022-08-20,560,1,5.99
Day,2022-08-20,582,1,5.99
Day,2022-08-20,584,1,5.99
Day,2022-08-21,7,1,5.99
Day,2022-08-21,32,1,5.99
Day,2022-08-21,59,1,5.99
Day,2022-08-21,84,1,5.99
Day,2022-08-21,114,1,5.99
Day,2022-08-21,122,1,5.99
Day,2022-08-21,135,1,5.99
Day,2022-08-21,182,1,5.99
Day,2022-08-21,203,1,5.99
Day,2022-08-21,225,1,5.99
Day,2022-08-21,267,1,5.99
Day,2022-08-21,297,1,5.99
Day,2022-08-21,303,1,5.99
Day,2022-08-21,337,1,5.99
Day,2022-08-21,369,1,5.99
Day,2022-08-21,387,1,5.99
Day,2022-08-21,438,1,5.99
Day,2022-08-21,439,1,5.99
Day,2022-08-21,447,1,5.99
Day,2022-08-21,494,1,5.99
Day,2022-08-21,530,1,5.99
Day,2022-08-22,10,1,5.99
Day,2022-08-22,39,1,5.99
Day,2022-08-22,81,1,5.99
Day,2022-08-22,93,1,5.99
Day,2022-08-22,143,1,5.99
Day,2022-08-22,248,1,5.99
Day,2022-08-22,310,1,5.99
Day,2022-08-22,346,1,5.99
Day,2022-08-22,354,1,5.99
Day,2022-08-22,388,1,5.99
Day,2022-08-22,497,1,5.99
Day,2022-08-22,506,1,5.99
Day,2022-08-22,509,1,5.99
Day,2022-08-22,582,1,5.99
Day,2022-08-23,17,1,5.99
Day,2022-08-23,52,1,5.99
Day,2022-08-23,75,1,5.99
Day,2022-08-23,193,1,5.99
Day,2022-08-23,294,1,5.99
Day,2022-08-23,300,1,5.99
Day,2022-08-23,343,1,5.99
Day,2022-08-23,388,1,5.99
Day,2022-08-23,438,1,5.99
Day,2022-08-23,491,1,5.99
Day,2022-08-23,501,1,5.99
Day,2022-08-23,513,1,5.99
Day,2022-08-23,514,1,5.99
Day,2022-08-23,517,1,5.99
Day,2022-08-23,532,1,5.99
Month,2022-05-01,42,1,5.99
Month,2022-05-01,91,1,5.99
Month,2022-05-01,118,1,5.99
Month,2022-05-01,189,1,5.99
Month,2022-05-01,325,1,5.99
Month,2022-05-01,339,1,5.99
Month,2022-05-01,364,1,5.99
Month,2022-05-01,396,1,5.99
Month,2022-05-01,404,1,5.99
Month,2022-05-01,425,1,5.99
Month,2022-05-01,434,1,5.99
Month,2022-05-01,481,1,5.99
Month,2022-05-01,522,1,5.99
Month,2022-05-01,525,1,5.99
Month,2022-05-01,577,1,5.99
Month,2022-06-01,247,1,5.99
Month,2022-06-01,288,1,5.99
Day,2022-02-14,5,1,0.99
Day,2022-02-14,11,1,0.99
Day,2022-02-14,29,1,0.99
Day,2022-02-14,33,1,0.99
Day,2022-02-14,58,1,0.99
Day,2022-02-14,69,1,0.99
Day,2022-02-14,99,1,0.99
Day,2022-02-14,100,1,0.99
Day,2022-02-14,101,1,0.99
Day,2022-02-14,135,1,0.99
Day,2022-02-14,142,1,0.99
Day,2022-02-14,162,1,0.99
Day,2022-02-14,168,1,0.99
Day,2022-02-14,191,1,0.99
Day,2022-02-14,215,1,0.99
Day,2022-02-14,229,1,0.99
Day,2022-02-14,234,1,0.99
Day,2022-02-14,236,1,0.99
Day,2022-02-14,251,1,0.99
Day,2022-02-14,263,1,0.99
Day,2022-02-14,274,1,0.99
Day,2022-02-14,282,1,0.99
Day,2022-02-14,287,1,0.99
Day,2022-02-14,295,1,0.99
Day,2022-02-14,317,1,0.99
Day,2022-02-14,334,1,0.99
Day,2022-02-14,335,1,0.99
Day,2022-02-14,336,1,0.99
Day,2022-02-14,337,1,0.99
Day,2022-02-14,355,1,0.99
Day,2022-02-14,369,1,0.99
Day,2022-02-14,373,1,0.99
Day,2022-02-14,388,1,0.99
Day,2022-02-14,405,1,0.99
Day,2022-02-14,412,1,0.99
Day,2022-02-14,421,1,0.99
Day,2022-02-14,424,1,0.99
Day,2022-02-14,438,1,0.99
Day,2022-02-14,450,1,0.99
Day,2022-02-14,474,1,0.99
Day,2022-02-14,476,1,0.99
Day,2022-02-14,479,1,0.99
Day,2022-02-14,495,1,0.99
Day,2022-02-14,508,1,0.99
Day,2022-02-14,512,1,0.99
Day,2022-02-14,532,1,0.99
Day,2022-02-14,548,1,0.99
Day,2022-02-14,561,1,0.99
Day,2022-02-14,570,1,0.99
Day,2022-02-14,579,1,0.99
Day,2022-02-14,587,1,0.99
Day,2022-02-14,592,1,0.99
Day,2022-02-14,596,1,0.99
Day,2022-05-24,446,1,0.99
Day,2022-05-24,549,1,0.99
Day,2022-05-25,14,1,0.99
Day,2022-05-25,37,1,0.99
Day,2022-05-25,48,1,0.99
Day,2022-05-25,100,1,0.99
Day,2022-05-25,119,1,0.99
Day,2022-05-25,142,1,0.99
Day,2022-05-25,230,1,0.99
Day,2022-05-25,237,1,0.99
Day,2022-05-25,265,1,0.99
Day,2022-05-25,269,1,0.99
Day,2022-05-25,272,1,0.99
Day,2022-05-25,297,1,0.99
Day,2022-05-25,310,1,0.99
Day,2022-05-25,331,1,0.99
Day,2022-05-25,348,1,0.99
Day,2022-05-25,354,1,0.99
Day,2022-05-25,383,1,0.99
Day,2022-05-25,451,1,0.99
Day,2022-05-25,455,1,0.99
Day,2022-05-25,472,1,0.99
Day,2022-05-25,507,1,0.99
Day,2022-05-25,524,1,0.99
Day,2022-05-25,535,1,0.99
Day,2022-05-26,81,1,0.99
Day,2022-05-26,83,1,0.99
Day,2022-05-26,176,1,0.99
Day,2022-05-26,182,1,0.99
Day,2022-05-26,197,1,0.99
Day,2022-05-26,203,1,0.99
Day,2022-05-26,204,1,0.99
Day,2022-05-26,245,1,0.99
Day,2022-05-26,256,1,0.99
Day,2022-05-26,263,1,0.99
Day,2022-05-26,303,1,0.99
Day,2022-05-26,345,1,0.99
Day,2022-05-26,381,1,0.99
Day,2022-05-26,412,1,0.99
Day,2022-05-26,416,1,0.99
Day,2022-05-26,446,1,0.99
Day,2022-05-26,469,1,0.99
Day,2022-05-26,528,1,0.99
Day,2022-05-26,536,1,0.99
Day,2022-05-26,545,1,0.99
Day,2022-05-26,547,1,0.99
Day,2022-05-26,552,1,0.99
Day,2022-05-26,556,1,0.99
Day,2022-05-26,582,1,0.99
Day,2022-05-27,36,1,0.99
Day,2022-05-27,84,1,0.99
Day,2022-05-27,102,1,0.99
Day,2022-05-27,109,1,0.99
Day,2022-05-27,112,1,0.99
Day,2022-05-27,127,1,0.99
Day,2022-05-27,147,1,0.99
Day,2022-05-27,157,1,0.99
Day,2022-05-27,183,1,0.99
Day,2022-05-27,193,1,0.99
Day,2022-05-27,198,1,0.99
Day,2022-05-27,213,1,0.99
Day,2022-05-27,219,1,0.99
Day,2022-05-27,222,1,0.99
Day,2022-05-27,284,1,0.99
Day,2022-05-27,292,1,0.99
Day,2022-05-27,293,1,0.99
Day,2022-05-27,300,1,0.99
Day,2022-05-27,304,1,0.99
Day,2022-05-27,345,1,0.99
Day,2022-05-27,354,1,0.99
Day,2022-05-27,378,1,0.99
Day,2022-05-27,422,1,0.99
Day,2022-05-27,424,1,0.99
Day,2022-05-27,439,1,0.99
Day,2022-05-27,442,1,0.99
Day,2022-05-27,455,1,0.99
Day,2022-05-27,468,1,0.99
Day,2022-05-27,501,1,0.99
Day,2022-05-27,528,1,0.99
Day,2022-05-27,539,1,0.99
Day,2022-05-27,574,1,0.99
Day,2022-05-27,587,1,0.99
Day,2022-05-28,1,1,0.99
Day,2022-05-28,21,1,0.99
Day,2022-05-28,64,1,0.99
Day,2022-05-28,65,1,0.99
Day,2022-05-28,89,1,0.99
Day,2022-05-28,113,1,0.99
Day,2022-05-28,120,1,0.99
Day,2022-05-28,145,1,0.99
Day,2022-05-28,147,1,0.99
Day,2022-05-28,170,1,0.99
Day,2022-05-28,179,1,0.99
Day,2022-05-28,185,1,0.99
Day,2022-05-28,207,1,0.99
Day,2022-05-28,282,1,0.99
Day,2022-05-28,312,1,0.99
Day,2022-05-28,338,1,0.99
Day,2022-05-28,360,1,0.99
Day,2022-05-28,374,1,0.99
Day,2022-05-28,376,1,0.99
Day,2022-05-28,403,1,0.99
Day,2022-05-28,421,1,0.99
Day,2022-05-28,426,1,0.99
Day,2022-05-28,444,1,0.99
Day,2022-05-28,465,1,0.99
Day,2022-05-28,468,1,0.99
Day,2022-05-28,480,1,0.99
Day,2022-05-28,500,1,0.99
Day,2022-05-28,523,1,0.99
Day,2022-05-28,578,1,0.99
Day,2022-05-28,580,1,0.99
Day,2022-05-29,5,1,0.99
Day,2022-05-29,14,1,0.99
Day,2022-05-29,36,1,0.99
Day,2022-05-29,44,1,0.99
Day,2022-05-29,58,1,0.99
Day,2022-05-29,109,1,0.99
Day,2022-05-29,113,1,0.99
Day,2022-05-29,117,1,0.99
Day,2022-05-29,124,1,0.99
Day,2022-05-29,127,1,0.99
Day,2022-05-29,172,1,0.99
Day,2022-05-29,261,1,0.99
Day,2022-05-29,284,1,0.99
Day,2022-05-29,309,1,0.99
Day,2022-05-29,348,1,0.99
Day,2022-05-29,412,1,0.99
Day,2022-05-29,447,1,0.99
Day,2022-05-29,472,1,0.99
Day,2022-05-29,475,1,0.99
Day,2022-05-30,6,1,0.99
Day,2022-05-30,9,1,0.99
Day,2022-05-30,16,1,0.99
Day,2022-05-30,52,1,0.99
Day,2022-05-30,76,1,0.99
Day,2022-05-30,99,1,0.99
Day,2022-05-30,122,1,0.99
Day,2022-05-30,161,1,0.99
Day,2022-05-30,186,1,0.99
Day,2022-05-30,273,1,0.99
Day,2022-05-30,301,1,0.99
Day,2022-05-30,357,1,0.99
Day,2022-05-30,367,1,0.99
Day,2022-05-30,384,1,0.99
Day,2022-05-30,393,1,0.99
Day,2022-05-30,397,1,0.99
Day,2022-05-30,406,1,0.99
Day,2022-05-30,421,1,0.99
Day,2022-05-30,460,1,0.99
Day,2022-05-30,482,1,0.99
Day,2022-05-30,496,1,0.99
Day,2022-05-30,506,1,0.99
Day,2022-05-30,530,1,0.99
Day,2022-05-30,534,1,0.99
Day,2022-05-30,565,1,0.99
Day,2022-05-30,576,1,0.99
Day,2022-05-31,23,1,0.99
Day,2022-05-31,61,1,0.99
Day,2022-05-31,72,1,0.99
Day,2022-05-31,106,1,0.99
Day,2022-05-31,108,1,0.99
Day,2022-05-31,117,1,0.99
Day,2022-05-31,138,1,0.99
Day,2022-05-31,228,1,0.99
Day,2022-05-31,235,1,0.99
Day,2022-05-31,252,1,0.99
Day,2022-05-31,256,1,0.99
Day,2022-05-31,279,1,0.99
Day,2022-05-31,486,1,0.99
Day,2022-05-31,491,1,0.99
Day,2022-06-14,49,1,0.99
Day,2022-06-14,284,1,0.99
Day,2022-06-14,306,1,0.99
Day,2022-06-14,323,1,0.99
Day,2022-06-14,368,1,0.99
Day,2022-06-15,42,1,0.99
Day,2022-06-15,64,1,0.99
Day,2022-06-15,76,1,0.99
Day,2022-06-15,82,1,0.99
Day,2022-06-15,135,1,0.99
Day,2022-06-15,138,1,0.99
Day,2022-06-15,158,1,0.99
Day,2022-06-15,172,1,0.99
Day,2022-06-15,175,1,0.99
Day,2022-06-15,183,1,0.99
Day,2022-06-15,191,1,0.99
Day,2022-06-15,194,1,0.99
Day,2022-06-15,213,1,0.99
Day,2022-06-15,221,1,0.99
Day,2022-06-15,276,1,0.99
Day,2022-06-15,278,1,0.99
Day,2022-06-15,300,1,0.99
Day,2022-06-15,312,1,0.99
Day,2022-06-15,352,1,0.99
Day,2022-06-15,354,1,0.99
Day,2022-06-15,355,1,0.99
Day,2022-06-15,356,1,0.99
Day,2022-06-15,360,1,0.99
Day,2022-06-15,369,1,0.99
Day,2022-06-15,376,1,0.99
Day,2022-06-15,391,1,0.99
Day,2022-06-15,395,1,0.99
Day,2022-06-15,400,1,0.99
Day,2022-06-15,434,1,0.99
Day,2022-06-15,435,1,0.99
Day,2022-06-15,447,1,0.99
Day,2022-06-15,451,1,0.99
Day,2022-06-15,460,1,0.99
Day,2022-06-15,469,1,0.99
Day,2022-06-15,480,1,0.99
Day,2022-06-15,520,1,0.99
Day,2022-06-15,546,1,0.99
Day,2022-06-15,580,1,0.99
Day,2022-06-15,591,1,0.99
Day,2022-06-16,7,1,0.99
Day,2022-06-16,20,1,0.99
Day,2022-06-16,35,1,0.99
Day,2022-06-16,62,1,0.99
Day,2022-06-16,63,1,0.99
Day,2022-06-16,73,1,0.99
Day,2022-06-16,82,1,0.99
Day,2022-06-16,84,1,0.99
Day,2022-06-16,129,1,0.99
Day,2022-06-16,132,1,0.99
Day,2022-06-16,159,1,0.99
Day,2022-06-16,171,1,0.99
Day,2022-06-16,187,1,0.99
Day,2022-06-16,196,1,0.99
Day,2022-06-16,205,1,0.99
Day,2022-06-16,208,1,0.99
Day,2022-06-16,220,1,0.99
Day,2022-06-16,232,1,0.99
Day,2022-06-16,235,1,0.99
Day,2022-06-16,301,1,0.99
Day,2022-06-16,324,1,0.99
Day,2022-06-16,344,1,0.99
Day,2022-06-16,345,1,0.99
Day,2022-06-16,422,1,0.99
Day,2022-06-16,423,1,0.99
Day,2022-06-16,438,1,0.99
Day,2022-06-16,439,1,0.99
Day,2022-06-16,451,1,0.99
Day,2022-06-16,456,1,0.99
Day,2022-06-16,457,1,0.99
Day,2022-06-16,473,1,0.99
Day,2022-06-16,478,1,0.99
Day,2022-06-16,480,1,0.99
Day,2022-06-16,506,1,0.99
Day,2022-06-16,510,1,0.99
Day,2022-06-16,521,1,0.99
Day,2022-06-16,526,1,0.99
Day,2022-06-16,529,1,0.99
Day,2022-06-16,533,1,0.99
Day,2022-06-16,557,1,0.99
Day,2022-06-16,586,1,0.99
Day,2022-06-17,4,1,0.99
Day,2022-06-17,6,1,0.99
Day,2022-06-17,46,1,0.99
Day,2022-06-17,53,1,0.99
Day,2022-06-17,56,1,0.99
Day,2022-06-17,76,1,0.99
Day,2022-06-17,90,1,0.99
Day,2022-06-17,103,1,0.99
Day,2022-06-17,104,1,0.99
Day,2022-06-17,123,1,0.99
Day,2022-06-17,134,1,0.99
Day,2022-06-17,138,1,0.99
Day,2022-06-17,144,1,0.99
Day,2022-06-17,147,1,0.99
Day,2022-06-17,154,1,0.99
Day,2022-06-17,170,1,0.99
Day,2022-06-17,172,1,0.99
Day,2022-06-17,187,1,0.99
Day,2022-06-17,188,1,0.99
Day,2022-06-17,206,1,0.99
Day,2022-06-17,268,1,0.99
Day,2022-06-17,274,1,0.99
Day,2022-06-17,311,1,0.99
Day,2022-06-17,326,1,0.99
Day,2022-06-17,351,1,0.99
Day,2022-06-17,385,1,0.99
Day,2022-06-17,388,1,0.99
Day,2022-06-17,476,1,0.99
Day,2022-06-17,510,1,0.99
Day,2022-06-17,516,1,0.99
Day,2022-06-17,521,1,0.99
Day,2022-06-18,6,1,0.99
Day,2022-06-18,52,1,0.99
Day,2022-06-18,84,1,0.99
Day,2022-06-18,89,1,0.99
Day,2022-06-18,92,1,0.99
Day,2022-06-18,96,1,0.99
Day,2022-06-18,103,1,0.99
Day,2022-06-18,118,1,0.99
Day,2022-06-18,153,1,0.99
Day,2022-06-18,156,1,0.99
Day,2022-06-18,157,1,0.99
Day,2022-06-18,162,1,0.99
Day,2022-06-18,182,1,0.99
Day,2022-06-18,184,1,0.99
Day,2022-06-18,198,1,0.99
Day,2022-06-18,216,1,0.99
Day,2022-06-18,231,1,0.99
Day,2022-06-18,248,1,0.99
Day,2022-06-18,261,1,0.99
Day,2022-06-18,275,1,0.99
Day,2022-06-18,334,1,0.99
Day,2022-06-18,347,1,0.99
Day,2022-06-18,348,1,0.99
Day,2022-06-18,359,1,0.99
Day,2022-06-18,366,1,0.99
Day,2022-06-18,427,1,0.99
Day,2022-06-18,438,1,0.99
Day,2022-06-18,449,1,0.99
Day,2022-06-18,455,1,0.99
Day,2022-06-18,465,1,0.99
Day,2022-06-18,502,1,0.99
Day,2022-06-18,514,1,0.99
Day,2022-06-18,534,1,0.99
Day,2022-06-18,552,1,0.99
Day,2022-06-18,566,1,0.99
Day,2022-06-18,572,1,0.99
Day,2022-06-18,597,1,0.99
Day,2022-06-19,7,1,0.99
Day,2022-06-19,28,1,0.99
Day,2022-06-19,36,1,0.99
Day,2022-06-19,48,1,0.99
Day,2022-06-19,58,1,0.99
Day,2022-06-19,85,1,0.99
Day,2022-06-19,103,1,0.99
Day,2022-06-19,128,1,0.99
